
41,0,83,-1,38,-3,42,44,2,1
56,0,77,0,20,1,22,57,36,4
37,0,78,0,20,-25,42,57,16,1
37,0,76,-6,36,0,40,40,0,1
45,5,86,-1,44,0,40,42,2,1
51,0,87,0,52,22,36,35,0,1
45,0,74,3,44,0,29,30,2,1
47,0,78,-4,46,0,31,32,0,1
41,-2,76,-2,42,19,35,35,0,1
37,5,76,0,28,5,39,47,8,1
37,0,76,-4,28,-3,39,47,8,1
49,5,106,0,46,-3,58,60,2,1
37,-5,79,0,20,0,42,58,16,1
37,0,79,0,28,28,43,51,8,1
44,0,97,1,44,12,53,53,0,1
56,0,77,0,-12,15,21,90,68,4
55,0,76,0,-14,13,21,92,70,4
48,0,88,1,46,-1,40,42,2,1
55,0,93,0,46,-1,37,46,8,4
55,0,79,0,10,26,23,68,46,4
56,3,91,0,56,4,35,34,0,1
53,3,84,0,52,-16,32,33,2,1
104,-3,105,0,72,5,1,33,32,5
76,4,80,3,-42,0,4,124,120,5
56,0,82,0,56,16,26,25,0,1
37,-4,83,0,36,0,46,47,0,1
46,0,80,0,46,6,34,34,0,1
55,5,78,0,54,0,23,24,0,1
56,0,95,0,54,2,40,41,2,1
57,-4,91,0,56,0,34,34,0,1
37,0,78,0,6,12,41,73,32,1
56,0,76,0,-14,26,20,92,72,4
53,1,81,0,52,-21,28,29,2,1
44,-45,78,-6,0,0,34,78,44,3
49,0,81,5,46,-2,33,35,2,1
55,0,77,0,-18,-5,21,95,74,4
55,0,83,-1,54,0,28,29,2,1
44,5,81,0,42,-21,38,40,2,1
55,0,97,0,46,-13,41,50,8,4
53,5,86,0,52,-2,33,34,2,1
41,1,80,0,38,-26,39,41,2,1
47,-44,91,0,2,0,43,88,44,3
53,-4,81,0,54,2,28,26,0,1
37,0,76,0,26,22,39,50,10,1
37,2,79,0,-2,0,42,81,40,1
51,0,102,0,52,11,51,50,0,1
49,0,79,3,50,1,30,30,0,1
37,0,82,0,-4,-28,45,87,42,1
107,5,108,0,70,0,1,38,36,5
37,0,78,0,16,-18,42,63,22,1
46,3,93,0,46,0,47,47,0,1
55,0,96,0,38,-11,41,57,16,4
45,0,79,2,44,-11,33,35,2,1
51,4,78,0,52,15,27,26,0,1
39,3,76,0,38,0,36,37,0,1
53,0,102,0,52,-3,49,50,2,1
47,1,86,-2,46,0,39,40,0,1
37,-60,78,0,10,0,42,68,26,3
50,3,78,-3,50,0,28,29,2,1
56,0,81,0,-2,-1,25,83,58,4
37,0,77,5,28,0,41,49,8,1
41,-2,86,0,42,0,45,44,0,1
38,1,81,0,38,9,43,42,0,1
56,4,80,-1,-4,12,24,85,62,4
56,3,95,0,56,8,39,39,0,1
37,0,80,0,30,9,43,49,6,1
41,0,81,0,42,16,40,40,0,1
40,-1,100,2,38,0,60,62,2,1
43,-3,75,0,42,-11,32,34,2,1
54,0,84,-6,54,0,30,30,0,1
37,0,83,0,30,-3,46,52,6,1
105,-5,107,0,70,0,1,37,36,5
56,0,97,0,46,23,41,50,10,4
105,0,106,-6,70,0,1,36,34,5
40,0,88,-4,38,0,48,50,2,1
56,0,81,0,-14,3,25,97,72,4
38,3,77,0,36,-18,39,41,2,1
44,1,88,0,42,-24,44,46,2,1
46,0,76,0,46,4,30,30,0,1
43,0,81,0,42,-1,37,39,2,1
45,0,88,-3,44,0,43,44,0,1
58,0,84,0,56,0,25,27,2,1
37,0,77,0,16,-20,41,62,22,1
58,0,87,0,56,0,30,30,0,1
37,0,97,0,24,12,60,74,14,1
37,0,84,0,26,-2,47,58,10,1
37,0,81,8,36,0,44,44,0,1
56,0,95,1,44,8,40,51,12,4
37,0,103,0,24,20,66,80,14,1
56,0,78,-2,56,12,22,21,0,1
50,0,88,-5,50,0,38,39,0,1
41,-3,100,1,42,0,59,59,0,1
56,2,84,0,56,25,28,27,0,1
45,0,88,-1,44,0,43,44,0,1
49,-3,78,0,50,1,29,29,0,1
46,0,81,0,46,-2,35,34,0,1
41,0,76,0,42,31,35,35,0,1
38,2,93,-3,38,1,55,55,0,1
37,0,86,0,36,-7,49,50,2,1
37,0,79,-7,36,0,42,43,0,1
55,0,95,0,56,28,40,39,0,1
53,0,108,-1,52,-11,55,56,2,1
46,0,85,-1,44,-26,39,41,2,1
55,0,79,0,20,15,23,58,34,4
38,5,77,7,38,0,39,38,0,1
37,0,77,0,36,28,41,41,0,1
43,0,79,-2,42,0,37,38,2,1
46,5,81,0,46,3,35,34,0,1
41,5,84,0,38,-23,43,46,2,1
37,0,97,0,20,-14,60,77,16,1
37,-2,79,0,26,31,42,53,12,1
45,2,86,0,44,-3,40,42,2,1
45,0,83,0,44,-13,37,39,2,1
44,3,86,0,44,4,42,42,0,1
37,0,81,0,10,15,44,70,26,1
38,-3,110,0,38,0,72,71,0,1
41,0,79,4,38,-30,38,41,2,1
50,1,86,-6,50,-1,35,37,2,1
38,0,75,0,38,14,37,36,0,1
45,-4,87,0,44,0,42,43,2,1
46,1,83,0,46,17,37,37,0,1
55,0,84,-4,54,0,30,30,0,1
37,0,79,0,30,18,42,48,6,1
47,-3,90,0,46,0,44,44,0,1
51,-1,86,0,52,0,35,35,0,1
56,-5,92,3,54,-24,36,37,2,1
79,0,83,0,-46,-19,4,130,126,5
46,-5,78,0,46,0,32,32,0,1
45,0,83,-1,44,-1,38,39,2,1
55,3,84,0,56,31,29,28,0,1
37,0,76,-4,30,-8,39,45,6,1
37,0,76,0,34,-28,40,43,2,1
46,2,82,-5,46,7,36,35,0,1
84,-4,88,-6,0,28,3,88,84,5
37,0,78,0,-2,-30,42,81,40,1
55,1029,75,-3,28,26,20,46,26,6
43,-33,77,0,-2,0,34,79,46,3
37,0,76,1,30,30,39,45,6,1
43,0,83,-4,42,0,40,42,2,1
37,0,107,0,36,-8,69,71,2,1
42,0,89,8,42,0,47,48,2,1
53,4,80,0,52,0,27,28,2,1
55,-3,85,0,54,-8,30,31,2,1
44,2,80,0,44,0,36,36,0,1
37,0,77,0,-22,-13,41,101,60,1
55,4,79,8,54,0,24,24,0,1
53,0,80,0,52,-19,27,28,2,1
47,-2,82,-6,46,-10,34,35,0,1
38,2,94,0,36,0,56,58,2,1
55,0,78,0,16,-15,23,63,40,4
45,-2,100,0,44,0,55,56,2,1
50,-5,86,0,50,0,36,37,0,1
49,-4,111,0,50,0,62,62,0,1
37,0,80,4,8,12,43,72,28,1
42,0,79,-5,42,0,36,37,2,1
55,0,82,2,-14,21,26,97,70,4
50,-37,79,0,0,0,29,79,50,3
56,0,77,-2,0,0,22,77,56,4
37,0,107,0,36,-1,69,71,2,1
49,0,95,5,46,-28,47,49,2,1
66,3,113,0,64,0,47,48,0,1
47,-3,108,0,46,0,60,61,0,1
53,2,81,0,52,-3,28,30,2,1
38,2,94,0,34,0,56,61,4,1
39,3,79,0,38,0,39,40,0,1
37,0,93,0,28,25,55,64,8,1
102,0,102,-2,70,-5,1,33,32,5
37,0,104,0,20,-25,67,83,16,1
37,-75,112,105,34,14,75,78,4,3
56,-4,85,0,56,2,29,28,0,1
49,1,77,0,50,18,28,28,0,1
37,-34,106,0,30,-4,69,75,6,3
46,-2,88,1,46,0,41,41,0,1
80,0,85,3,-40,5,5,126,122,5
45,0,88,0,44,-28,42,44,2,1
37,0,79,0,34,-22,41,45,4,1
56,1,81,0,-6,3,25,88,64,4
37,0,77,0,20,12,40,56,16,1
56,0,81,0,-2,15,25,83,58,4
53,2,85,0,54,28,32,31,0,1
55,-5,96,0,50,0,41,47,6,4
37,0,80,0,18,0,43,62,18,1
41,-2,79,0,42,1,38,37,0,1
39,-1,86,0,38,0,47,48,0,1
41,-5,79,0,42,13,39,38,0,1
46,2,87,2,46,9,41,41,0,1
37,0,77,-3,-12,-1,40,90,50,1
48,4,107,0,46,0,59,60,2,1
37,0,76,4,30,0,39,45,6,1
37,0,96,5,24,0,59,73,14,1
45,1,81,0,44,0,36,37,2,1
43,-2,79,0,42,-12,35,37,2,1
43,0,78,-4,42,-7,35,37,2,1
47,3,90,1,46,0,42,43,0,1
55,0,77,0,44,5,22,34,12,4
48,0,109,-3,46,0,61,63,2,1
37,0,81,0,36,-5,44,45,2,1
45,-1,79,0,44,-15,34,35,2,1
37,0,77,0,38,28,40,39,0,1
51,1,83,0,52,10,31,31,0,1
37,0,106,0,28,10,68,77,8,1
49,0,86,1,46,-18,38,40,2,1
54,-2,88,0,54,0,34,33,0,1
37,0,104,-3,28,1,67,76,8,1
37,0,82,0,30,-2,45,51,6,1
55,0,77,0,8,-7,22,70,48,4
41,33,77,0,-22,0,37,101,64,2
37,0,96,6,28,0,59,68,8,1
37,0,101,0,28,0,64,73,8,1
41,-3,97,0,38,-10,57,59,2,1
47,-1,88,0,46,0,41,42,0,1
56,0,81,0,54,-15,25,27,2,1
37,0,103,0,26,19,66,77,12,1
37,0,77,0,30,20,40,46,6,1
41,0,86,0,42,14,46,45,0,1
55,3,79,0,54,0,24,24,0,1
52,4,80,3,52,0,28,28,0,1
37,0,83,0,30,22,46,52,6,1
37,0,79,0,12,-1,42,66,24,1
41,0,85,0,38,-12,44,46,2,1
41,0,83,6,38,-10,42,44,2,1
53,0,81,0,54,1,27,26,0,1
71,-6,75,-10,-40,2,4,116,112,5
55,0,95,-4,42,0,39,53,14,4
55,0,77,0,-24,10,22,103,82,4
37,0,79,0,10,-23,42,68,26,1
41,0,83,-2,38,-1,42,44,2,1
37,0,80,0,10,10,43,70,26,1
56,0,97,4,54,0,41,43,2,1
37,0,77,0,36,11,40,41,0,1
37,0,97,0,10,-13,59,86,28,1
82,4,86,0,-6,0,3,94,90,5
43,5,86,0,42,0,43,45,2,1
53,-4,83,0,54,7,30,29,0,1
56,0,97,0,50,-23,41,48,6,4
46,0,77,0,44,-8,31,33,2,1
44,1,78,0,42,-30,34,37,2,1
37,0,76,0,24,16,39,53,14,1
83,0,86,0,-4,20,3,92,88,5
45,-30,89,2,6,-2,44,84,40,3
45,0,82,0,46,3,37,35,0,1
70,-51,88,0,8,0,18,81,62,3
49,0,106,0,46,-7,58,60,2,1
37,0,104,0,34,2,67,71,4,1
37,-2,104,0,18,20,67,86,18,1
53,0,79,0,52,-20,26,27,2,1
37,1,93,0,10,-1,56,83,28,1
37,0,74,0,28,27,38,46,8,1
37,0,81,0,38,15,44,43,0,1
37,0,76,0,34,10,39,42,4,1
50,22,79,0,42,0,29,37,8,2
49,0,95,3,50,11,47,46,0,1
37,0,75,-7,26,-7,38,49,12,1
43,-1,77,0,42,-6,34,35,2,1
55,0,96,0,42,-7,41,55,14,4
38,0,76,0,36,-21,38,40,2,1
56,1,78,0,16,-6,22,63,40,4
45,-2,87,0,44,-3,42,43,2,1
56,0,96,1,42,17,40,55,14,4
38,5,75,0,36,-4,37,39,2,1
56,0,97,5,52,31,41,45,4,4
55,0,82,0,-20,1,26,103,76,4
43,0,87,6,42,-7,44,46,2,1
37,0,103,0,24,-2,66,80,14,1
53,0,81,0,54,77,27,26,0,1
56,0,97,-2,52,0,41,46,4,4
44,5,86,-3,44,0,42,42,0,1
37,-1,106,-5,36,-8,69,69,0,1
41,4,77,0,42,6,36,36,0,1
40,0,82,4,38,0,42,43,2,1
37,0,77,0,36,5,39,41,2,1
37,-1,79,0,26,3,42,53,12,1
56,0,96,0,38,-29,40,57,18,4
105,-2,106,-5,70,0,1,36,34,5
39,0,80,-2,38,-3,41,41,0,1
37,-3,77,0,-2,0,40,79,40,1
45,0,89,6,46,23,44,42,0,1
41,0,75,0,38,-13,34,36,2,1
49,0,95,2,50,22,46,46,0,1
51,0,90,0,50,-5,39,41,2,1
56,1,77,-6,24,0,22,54,32,4
48,0,88,-7,46,0,40,42,2,1
45,0,79,0,46,17,34,33,0,1
46,3,80,0,46,11,34,34,0,1
55,0,97,-6,50,0,42,48,6,4
56,0,96,0,50,-4,40,47,6,4
43,0,79,0,44,31,35,35,0,1
46,0,77,0,44,-30,32,34,2,1
46,-1,108,2,46,0,62,62,0,1
48,2,86,0,46,0,38,40,2,1
37,0,83,0,30,-12,47,52,6,1
45,-5,87,0,44,0,42,43,2,1
49,-1,81,-5,50,-7,32,32,0,1
50,0,85,-1,50,0,36,36,0,1
46,0,79,0,46,6,33,32,0,1
37,0,75,-5,30,0,38,44,6,1
43,-4,84,0,42,-14,41,43,2,1
37,0,81,0,24,4,44,58,14,1
47,4,84,-5,46,0,37,38,0,1
79,0,83,1,-46,0,5,130,126,5
62,66,82,0,-42,-8,20,126,106,2
56,-1,97,0,46,23,41,51,10,4
51,0,107,-2,50,0,56,58,2,1
55,0,78,-1,6,-3,23,73,50,4
44,0,77,0,42,-14,34,36,2,1
51,0,83,1,52,9,31,31,0,1
37,-70,106,0,34,-2,69,72,4,3
51,0,87,-1,50,-11,36,38,2,1
39,2,80,-3,38,0,41,41,0,1
41,0,77,-4,38,-9,37,39,2,1
55,0,95,-1,44,27,40,51,12,4
58,5,79,0,56,0,21,22,2,1
105,0,106,6,70,-1,2,36,34,5
46,0,93,0,44,-27,48,50,2,1
55,0,93,3,44,-2,37,49,12,4
56,0,97,0,46,2,41,50,10,4
41,3,81,0,38,0,40,42,2,1
42,-2,78,3,42,0,36,37,2,1
56,0,95,0,42,-9,40,54,14,4
48,1,85,0,46,0,37,39,2,1
40,2,79,5,38,0,38,40,2,1
56,2,77,0,24,0,21,54,32,4
55,-3,73,-7,-4,-4,18,78,60,4
37,0,104,0,24,-16,67,81,14,1
55,0,99,0,50,15,43,49,6,4
37,0,79,0,6,5,42,74,32,1
37,0,78,0,6,-30,42,73,32,1
55,1029,76,0,20,0,20,55,34,6
56,0,79,0,0,17,24,79,56,4
66,0,109,0,68,26,43,42,0,1
37,0,78,0,10,29,41,68,26,1
42,-37,76,0,42,0,34,35,2,3
49,0,86,0,50,17,38,37,0,1
46,0,79,2,46,0,33,32,0,1
56,0,76,-6,0,0,20,76,56,4
47,0,90,6,46,0,44,44,0,1
55,0,95,0,34,-15,40,62,22,4
37,0,80,0,28,-5,43,52,8,1
51,0,77,0,50,-11,26,28,2,1
40,-3,77,0,38,0,37,39,2,1
51,0,78,0,52,28,27,26,0,1
85,0,88,0,6,14,3,83,80,5
48,-3,83,0,50,31,35,34,0,1
37,0,81,0,10,-18,45,71,26,1
45,0,81,-6,44,0,36,37,2,1
45,-1,88,0,44,-13,42,44,2,1
56,0,98,0,52,4,42,46,4,4
55,0,77,4,30,17,22,46,24,4
37,0,81,0,12,-12,44,68,24,1
55,0,93,0,2,-4,38,91,52,4
37,0,79,0,36,22,43,43,0,1
48,-2,87,0,46,-2,39,41,2,1
46,0,83,-1,46,7,37,36,0,1
37,0,78,0,10,12,41,68,26,1
44,5,82,0,42,-7,38,41,2,1
49,0,95,0,46,-10,47,49,2,1
37,0,75,0,30,-13,38,44,6,1
55,0,88,1,54,0,32,33,2,1
45,0,83,0,46,23,38,37,0,1
55,0,98,0,52,11,42,46,4,4
45,-4,109,0,44,-11,64,66,2,1
56,1,82,0,56,13,26,25,0,1
56,1,77,2,16,0,22,62,40,4
56,0,97,7,52,0,41,46,4,4
37,0,81,-6,34,0,45,48,2,1
55,0,77,0,-2,5,21,79,58,4
56,1,96,0,54,8,40,42,2,1
37,-33,76,0,36,0,39,40,2,3
56,0,81,0,2,-6,25,78,54,4
52,3,81,2,52,0,29,30,0,1
55,0,77,5,12,4,22,65,42,4
55,-4,79,0,16,5,23,63,40,4
45,0,83,0,44,-8,37,39,2,1
41,0,81,0,38,-9,40,42,2,1
37,0,97,-1,34,4,60,64,4,1
55,0,79,-3,-4,0,24,85,60,4
37,0,79,0,36,3,41,43,2,1
37,0,100,0,28,0,63,71,8,1
52,0,84,0,52,-4,32,33,0,1
37,0,76,0,26,31,39,50,10,1
48,-51,89,8,6,-13,41,84,44,3
41,0,108,0,42,6,67,67,0,1
58,-1,86,0,56,-10,27,29,2,1
44,0,79,-1,44,14,35,35,0,1
53,0,83,0,52,-4,30,32,2,1
37,0,77,-3,30,-3,40,46,6,1
37,-5,97,0,34,9,61,64,2,1
48,0,102,-3,46,-9,53,55,2,1
56,0,80,0,-2,-11,24,83,58,4
37,0,80,-2,34,-1,43,46,2,1
45,-29,89,1,6,-2,44,84,40,3
37,0,95,0,12,-11,58,82,24,1
49,0,78,0,50,20,29,29,0,1
37,0,82,-5,-2,0,45,85,40,1
55,-1,99,0,50,11,43,49,6,4
56,2,96,0,50,0,40,47,6,4
37,0,78,0,8,-20,42,70,28,1
41,0,77,-7,42,6,36,35,0,1
55,0,81,0,56,16,26,24,0,1
45,-5,79,0,46,24,34,33,0,1
56,0,91,0,-2,1,35,93,58,4
43,0,86,1,42,-18,43,45,2,1
37,0,76,5,34,-17,39,43,4,1
56,5,86,0,56,5,30,30,0,1
37,0,76,1,24,24,39,52,14,1
37,0,79,0,10,16,42,69,26,1
49,4,78,0,50,1,29,29,0,1
41,0,81,0,38,-10,41,43,2,1
37,0,74,0,34,8,37,41,4,1
54,0,82,1,54,0,28,28,0,1
43,0,82,2,42,0,39,41,2,1
37,0,79,0,34,3,41,45,4,1
46,1,76,0,46,0,29,29,0,1
55,0,78,0,16,-23,23,63,40,4
58,-3,86,0,56,-2,28,30,2,1
49,0,88,5,50,24,40,39,0,1
43,-1,86,0,42,-20,43,45,2,1
56,1,81,0,-4,31,25,86,62,4
55,-2,79,0,6,0,23,74,50,4
41,0,78,2,42,0,37,37,0,1
43,0,82,-7,42,-6,39,41,2,1
37,0,77,-6,30,8,40,46,6,1
72,21,82,0,-42,-1,10,126,116,2
78,0,82,-1,-46,0,4,128,124,5
37,0,80,0,16,-12,43,65,22,1
79,0,83,8,-42,0,5,127,122,5
56,0,95,5,46,0,40,49,10,4
55,0,93,0,18,4,38,75,38,4
37,-2,76,0,38,10,39,37,0,1
44,-1,80,0,44,0,36,36,0,1
55,0,93,0,12,-10,38,81,42,4
51,0,83,0,52,27,32,31,0,1
44,0,88,0,44,4,44,44,0,1
50,5,77,0,50,0,27,28,0,1
42,-4,85,0,42,0,43,44,0,1
45,0,79,-2,44,7,33,35,2,1
56,-2,81,0,54,-21,25,26,2,1
102,0,103,0,72,27,1,31,30,5
51,0,87,0,52,30,36,35,0,1
37,0,77,3,34,-28,41,44,2,1
37,0,82,0,-2,20,45,85,40,1
37,0,80,-1,18,0,43,62,18,1
83,0,87,7,-4,10,4,92,88,5
37,0,75,0,28,-2,38,46,8,1
37,0,97,0,28,0,60,69,8,1
37,0,78,0,36,0,41,42,0,1
49,1,77,0,46,-2,29,31,2,1
42,0,86,-2,42,0,43,44,2,1
42,3,81,2,42,0,39,39,0,1
56,2,96,-2,52,0,40,44,4,4
55,0,78,3,8,-23,23,70,48,4
37,0,74,0,30,-7,37,43,6,1
37,1,80,0,34,15,43,46,4,1
79,0,83,0,-46,-27,4,130,126,5
37,0,80,0,36,28,43,44,0,1
55,0,96,0,46,0,41,50,8,4
50,5,86,0,50,0,37,37,0,1
55,0,77,0,18,24,22,59,38,4
49,0,84,0,50,6,36,35,0,1
48,0,81,-7,46,0,33,34,2,1
55,-1,98,-4,42,0,42,57,14,4
37,0,81,0,38,23,43,42,0,1
37,0,98,-2,30,6,61,67,6,1
38,0,81,0,38,4,43,43,0,1
50,0,77,-5,50,0,27,28,0,1
37,0,76,-1,26,-17,39,50,10,1
55,0,78,-4,12,0,23,65,42,4
44,-5,81,0,44,0,37,37,0,1
37,0,96,-2,12,0,59,83,24,1
37,0,79,-1,12,-2,42,66,24,1
45,0,86,-2,44,-16,40,42,2,1
37,0,79,0,12,1,43,66,24,1
37,0,77,-7,36,5,40,41,0,1
37,0,80,4,36,-10,43,44,2,1
47,-2,76,-8,46,-12,30,30,0,1
43,1,77,1,42,0,34,36,2,1
55,-1,96,-5,42,-7,41,55,14,4
37,0,74,0,28,16,38,46,8,1
55,0,77,0,24,0,21,54,32,4
56,0,85,0,54,-8,29,31,2,1
39,3,82,0,38,0,43,43,0,1
56,-1,78,-7,26,-8,22,52,30,4
37,0,79,0,20,-24,42,58,16,1
56,0,98,0,44,4,42,54,12,4
37,1,77,0,36,15,39,41,2,1
39,3,77,1,38,0,38,39,0,1
44,-4,76,0,42,-30,32,34,2,1
37,0,78,0,-2,-22,41,81,40,1
49,-3,88,0,50,0,39,39,0,1
41,0,88,0,42,8,48,47,0,1
43,-58,76,0,42,0,33,35,2,3
37,0,76,-1,28,4,39,47,8,1
37,0,80,0,26,17,43,54,12,1
40,-3,106,0,38,0,65,67,2,1
55,0,81,0,-20,1,26,102,76,4
45,1,108,0,44,-12,62,64,2,1
37,0,83,0,12,12,46,70,24,1
49,-2,79,0,46,-21,30,32,2,1
45,0,86,0,44,0,41,42,2,1
43,0,86,-5,42,0,44,45,2,1
55,0,77,0,38,-14,22,39,16,4
45,0,90,-1,44,0,45,46,2,1
56,3,98,1,46,0,42,51,10,4
56,-1,86,-4,56,5,30,29,0,1
51,0,83,8,50,-5,32,33,2,1
44,0,82,0,42,-14,38,41,2,1
46,3,79,0,46,10,33,32,0,1
39,0,76,-5,38,0,37,37,0,1
40,0,89,8,38,0,49,50,2,1
37,0,93,0,12,5,55,80,24,1
57,4,82,0,56,0,25,25,0,1
42,0,85,-3,42,0,43,44,2,1
84,-3,88,0,6,0,4,83,80,5
45,0,87,0,46,28,42,41,0,1
55,0,98,0,46,-7,42,51,8,4
46,0,88,-6,46,0,43,42,0,1
48,0,84,0,50,25,36,35,0,1
49,0,86,0,50,4,37,37,0,1
44,4,76,0,44,18,32,32,0,1
45,0,84,0,44,-17,38,40,2,1
37,0,103,0,24,31,66,80,14,1
37,0,92,0,24,9,55,69,14,1
55,0,88,0,54,0,32,33,2,1
52,-1,85,0,52,0,33,33,0,1
56,0,99,0,46,-1,42,52,10,4
46,-1,88,0,46,0,43,42,0,1
46,-5,88,0,46,1,42,41,0,1
37,0,80,0,34,20,43,46,2,1
55,0,83,7,-24,0,27,108,82,4
45,0,78,-1,44,-8,33,34,2,1
55,0,78,6,46,0,23,32,8,4
45,-1,78,0,46,9,33,32,0,1
50,2,82,0,50,0,32,33,0,1
41,0,89,0,42,31,48,48,0,1
37,0,93,0,10,0,56,83,28,1
41,0,85,0,38,-11,44,46,2,1
51,-1,109,0,50,-4,59,60,2,1
37,0,75,0,28,2,38,46,8,1
37,0,94,0,12,-9,57,81,24,1
37,0,83,0,34,9,46,50,4,1
37,0,78,0,2,-19,42,75,34,1
39,1,77,6,38,0,38,38,0,1
37,0,97,0,12,31,59,84,24,1
58,0,86,0,60,31,28,27,0,1
50,0,78,2,50,0,28,29,2,1
44,0,80,-3,42,-14,36,39,2,1
40,0,81,-6,38,0,41,42,2,1
37,-2,109,0,36,0,72,73,0,1
55,0,96,-6,46,0,41,50,8,4
37,0,83,0,30,-1,47,52,6,1
37,0,79,0,8,11,42,71,30,1
54,6,77,0,28,0,23,48,26,4
38,2,79,0,38,26,41,40,0,1
37,0,79,0,12,10,43,66,24,1
45,-1,83,0,44,-15,37,39,2,1
49,-2,89,0,50,0,40,40,0,1
52,-5,109,1,52,-1,56,57,0,1
37,0,78,3,26,-2,42,52,10,1
57,-5,80,-1,56,0,23,23,0,1
55,0,78,7,44,0,23,34,12,4
51,1,91,0,52,12,40,39,0,1
56,0,86,0,56,18,30,29,0,1
51,3,87,-1,50,-18,36,38,2,1
37,0,77,2,38,31,39,38,0,1
56,0,78,4,10,0,22,68,46,4
41,1,84,0,42,4,43,43,0,1
37,0,77,8,-14,0,41,93,52,1
37,0,81,0,36,7,43,44,2,1
37,0,92,-1,12,0,54,79,24,1
46,0,88,2,44,-27,43,44,2,1
49,0,81,0,46,-28,32,34,2,1
38,-5,79,-5,38,0,41,40,0,1
38,4,105,0,36,-6,67,69,2,1
42,0,83,3,42,0,41,41,0,1
49,0,88,-4,50,15,40,39,0,1
41,0,87,0,38,-12,46,48,2,1
85,1,88,0,0,0,3,88,84,5
47,3,87,-4,46,0,40,41,0,1
56,3,97,0,46,14,41,51,10,4
44,-5,80,0,44,0,36,36,0,1
39,0,78,2,38,0,39,39,0,1
46,3,81,0,46,5,35,34,0,1
53,-2,83,0,54,0,30,29,0,1
49,2,106,0,50,3,56,57,0,1
55,0,79,0,20,6,23,58,34,4
69,-28,107,0,60,-8,38,47,10,3
41,3,77,0,42,14,36,35,0,1
37,0,82,0,12,18,45,69,24,1
53,0,80,0,54,17,27,26,0,1
43,0,85,-1,42,-3,42,44,2,1
41,-2,100,0,42,10,59,59,0,1
48,0,81,2,46,0,33,35,2,1
46,1,108,3,46,3,62,61,0,1
37,-3,81,0,36,-24,44,45,2,1
53,5,79,0,52,-15,26,27,2,1
82,0,86,1,-2,7,4,88,84,5
37,0,77,0,28,7,41,49,8,1
41,3,86,0,38,-19,45,48,2,1
37,0,81,0,30,6,45,50,6,1
83,0,86,-1,-4,3,3,92,88,5
44,0,84,0,42,-28,41,43,2,1
37,0,75,0,38,19,37,36,0,1
77,3,81,0,-40,0,4,123,118,5
49,0,83,-4,50,0,33,33,0,1
51,0,84,0,50,-18,33,35,2,1
37,0,77,0,12,6,40,64,24,1
46,0,87,0,44,-21,41,43,2,1
55,0,98,0,46,-11,42,51,8,4
51,0,86,-2,50,-5,36,37,2,1
79,0,83,0,-46,-15,4,130,126,5
37,0,76,0,36,19,39,39,0,1
37,0,80,0,34,-10,43,46,2,1
82,-1,86,0,-6,0,3,94,90,5
37,0,86,0,36,0,49,50,2,1
37,0,79,0,10,-26,42,69,26,1
37,0,76,-3,24,0,40,53,14,1
56,0,76,-3,-4,0,20,81,62,4
42,0,79,2,42,0,37,37,0,1
55,0,95,0,34,-10,40,62,22,4
37,0,107,6,30,16,69,76,6,1
45,-1,78,0,44,-1,33,34,2,1
49,0,81,-2,50,-3,32,32,0,1
37,-85,77,0,20,0,40,56,16,3
52,-5,79,0,52,0,26,27,0,1
41,0,77,0,38,-20,36,38,2,1
45,1,86,0,44,0,42,42,0,1
37,1,98,0,30,-14,61,67,6,1
44,-3,86,0,44,6,43,42,0,1
52,-5,77,0,52,-1,25,26,0,1
53,1,86,0,54,0,33,32,0,1
55,0,78,0,44,-16,23,34,12,4
55,0,81,0,-10,-16,25,91,66,4
53,5,81,0,52,-2,28,30,2,1
44,5,83,0,44,11,39,39,0,1
56,0,79,0,12,10,23,66,42,4
56,0,77,0,-22,-5,21,100,80,4
56,-5,98,0,42,-11,42,57,14,4
56,0,82,6,54,-24,26,28,2,1
55,0,77,0,10,6,21,66,46,4
48,5,84,0,46,0,36,37,2,1
51,0,88,3,50,0,37,39,2,1
54,0,88,0,54,0,34,34,0,1
45,1,93,0,44,0,48,50,2,1
104,0,106,0,72,11,1,33,32,5
37,0,109,8,34,0,72,75,4,1
37,0,80,-1,12,-4,43,67,24,1
37,0,80,-1,28,15,43,52,8,1
49,-2,83,0,50,0,33,33,0,1
46,-5,108,0,46,0,62,62,0,1
42,5,83,0,42,0,40,41,2,1
42,-3,108,0,42,0,66,66,0,1
46,2,81,0,44,-24,35,37,2,1
54,1,83,0,54,0,28,28,0,1
45,0,79,0,46,19,33,32,0,1
108,1,109,0,72,6,1,36,36,5
50,2,83,0,50,0,33,34,0,1
51,3,81,0,52,6,29,29,0,1
55,-3,81,1,-4,0,25,86,60,4
44,0,81,0,44,5,38,37,0,1
37,0,76,5,24,-6,39,52,14,1
38,0,92,0,18,13,54,74,20,1
44,0,91,0,44,0,47,47,0,1
51,21,79,0,42,0,28,37,10,2
49,0,77,0,50,14,29,28,0,1
81,0,84,0,-22,-8,4,108,104,5
55,0,97,6,50,14,41,48,6,4
54,0,86,8,54,0,32,32,0,1
43,-1,86,-7,42,-25,42,44,2,1
42,5,84,0,42,0,43,43,0,1
102,0,102,-6,70,-6,1,33,32,5
37,0,108,0,34,7,71,75,4,1
45,-1,93,0,46,15,48,47,0,1
48,-4,77,0,46,0,28,30,2,1
