
7,5,68,0,30.4164,26.2,999.8,22.5,0,1.4,14,52
58,5,58,0,79.254,27,999.3,20.8,0,1.3,15,47
77,5,46,0,130.4478,27.2,998.4,21,0,0.9,16,45
13,4.284,47.0137,0,133.0182,27.7,998.6,21,0,1,17,48
41,4.284,34.6957,0,121.6656,26,999,21.7,0,1.1,18,41
93,3.4272,39.6229,0,93.177,24.2,999.6,21.5,0,1,19,34
98,2.856,43.113,0,73.6848,24.1,1000,21.2,0,1.2,20,46
68,3.9984,76.1663,0,28.0602,23.6,1000,21.7,0,1.4,21,53
93,3.4272,67.1331,0,21.2058,23.3,1000,21.6,0,1.4,22,53
65,3.1416,55.431,0,23.562,22.8,999.8,21.4,0,1.4,23,51
60,3.4272,60.9741,0,10.9242,21.7,999.5,21,0,0.8,0,58
39,2.856,61.7953,0,6.8544,21.3,999.2,21,0,1.2,1,55
22,2.2848,47.6296,0,16.065,20.9,999.1,20.6,0,0.1,2,49
30,2.2848,52.7621,0,5.7834,20.6,999.4,20.4,0,0,3,54
36,2.5704,58.3052,0,0,20.5,999.6,20.3,0,0,4,53
44,2.856,53.5833,0,0,21.4,999.7,21.4,0,0.2,5,55
93,3.7128,53.7886,0,0,23.6,999.8,21.1,0,1.1,6,53
128,4.5696,66.3119,0,1.4994,25.3,1000.1,21,0,1.3,7,57
17,6,78,0,10.71,26.7,1000.3,21,0,1.5,8,72
81,8,64,1100,49,28.7,1000.1,21.7,0,0.7,9,82
86,8,59,1100,96,29.6,999.8,22.1,0,1.6,10,76
104,8,59,0,138.159,30.2,999.2,22.6,0,1.6,11,76
62,7,55,0,167.5044,30.7,998.8,22.8,0,2.7,12,78
133,5,41,1100,226,30.9,998.7,23.6,0,2.6,13,78
93,5,23,1000,275,31.2,998.4,23.8,0,2.1,14,78
121,4,16,1000,233,30.9,997.9,24.5,0,3.5,15,57
28,4,16,0,169.0038,30.3,997.7,24.5,0,3.6,16,57
81,4,9,0,154.224,29.8,998.4,24,0,1.3,17,39
5,3,11,1100,135,28.4,998.9,24,0,1.3,18,39
61,4,14,1200,142,27.2,999.2,23.7,0,3,19,45
112,4,14,0,158.9364,26.4,999.8,23.5,0,1.7,20,45
120,8,32,1600,119,25.9,1000.1,23.4,0,1.2,21,131
82,11,26,1500,113,25.5,1000.3,23.4,0,1.6,22,125
112,11,26,0,102.816,25,1000.2,23.2,0,0.6,23,125
99,9,27,1400,86,24.8,1000.2,23.2,0,1,0,120
90,10,19,1300,88,24.6,999.7,23.2,0,1,1,115
106,8,22,1200,76,24.1,999.5,23.1,0,0.8,2,122
105,8,22,0,52.6932,24.5,999.8,23.3,0,0.7,3,122
117,5,44,1300,21,24.5,1000,23.3,0,0.8,4,124
99,5,44,0,16.065,24.4,1000.6,23.2,0,1.1,5,124
117,5,31,1300,24,24.9,1000.7,23.5,0,0,6,118
132,8,55,1500,14,26.3,1000.9,24,0,1,7,132
156,8,55,0,26.9892,27.3,1000.8,23.3,0,1.3,8,132
129,12.2808,45.166,0,75.3984,28.4,1001,23.3,0,1.4,9,165
128,15.708,29.7685,0,120.8088,29.5,1001.1,23.4,0,1.5,10,167
90,15,22,1300,156,29.8,1001,24,0,1.1,11,133
68,15,22,0,173.0736,30.4,1000.7,23.6,0,1.4,12,133
106,10,10,1300,187,30.9,1000.3,23.3,0,2.2,13,104
72,10,10,0,191.9232,30.9,1000,23,0,1.7,14,104
15,9,8,0,205.632,31.1,1000,23.7,0,1.8,15,94
98,4.8552,7.8014,0,210.7728,31.4,999.7,23,0,2.1,16,73
71,4.284,8.6226,0,218.6982,30.6,999.7,23.8,0,1.9,17,78
39,5,10,1400,210,29.3,999.8,23,0,1.6,18,72
46,5,10,0,196.4214,28.4,1000,23.1,0,1.2,19,72
100,4.284,18.2717,0,170.289,27.8,1000.5,23.6,0,1,20,57
141,7.14,25.2519,0,212.4864,27.8,1001,24,0,1.6,21,126
223,7,26,2400,211,27.3,1001.3,24.4,0,0.6,22,126
164,10,30,2200,182,26.7,1001.2,24.2,0,1.5,23,183
102,10,30,0,142.443,26,1001.1,23.7,0,1.2,0,183
88,9,26,1300,111,25.7,1001.1,23.4,0,1.3,1,112
79,9,26,0,82.8954,25.4,1001.5,23.3,0,0.4,2,112
87,11,37,1300,55,24.8,1001.4,22.9,0,0.9,3,117
120,11,37,0,27.2034,24.3,1001.9,22.9,0,0.8,4,117
49,12,51,0,37.9134,24.3,1002.2,22.9,0,1.9,5,132
121,15,38,0,6.2118,24.3,1002.5,22.7,0,0.8,6,122
163,16,61,0,9.4248,24.6,1002.9,22.7,0,1.5,7,123
150,12,42,1700,14,25.5,1003,23,0,1,8,173
105,17,35,1500,39,26.9,1003,22.9,0,0.9,9,147
113,29,34,1300,68,28.4,1002.3,21.7,0,1.7,10,131
13,30,19,900,123,29.9,1001.7,20.7,0,1.1,11,106
73,21,12,1000,142,30.5,1001,20.1,0,0.8,12,73
36,21,12,0,190.2096,31.3,1000.3,18.6,0,1.3,13,73
60,14.8512,5.9537,0,207.774,31.5,999.7,19.2,0,1.6,14,77
15,9,3,800,202,30.2,999.4,19.9,0,1.8,15,54
69,9,3,0,169.4322,29.1,999.4,21.3,0,2.6,16,54
127,6,9,800,153,27.1,999.3,22.7,0,1.9,17,44
125,6,9,0,133.6608,26.9,999.2,21.6,0,1.4,18,44
96,7,19,1100,130,26.5,999.8,22.8,0,2,19,71
79,10,18,1100,121,24.6,1000.3,23,0,1,20,78
113,10,18,0,101.9592,24,999.9,22.8,1.2,1.4,21,78
22,3,24,1000,77,23.6,999.5,23.1,6.6,1.4,22,55
71,1.9992,16.8346,0,74.5416,23.3,999.3,22.8,0.9,1.2,23,54
48,3,16,800,60,23.6,998.1,22.9,0.8,1.3,0,49
37,3,25,1000,46,23.4,997.4,22.7,2,1,1,53
50,3,25,0,36.8424,23.2,996.6,22.7,1.2,0,2,53
53,1.1424,17.6558,0,0,23.1,996.1,22.6,2.9,0.9,3,66
25,3,0,1300,14,23.2,995.4,22.9,2.4,0.7,4,61
13,1.1424,23.6095,0,10.71,23.2,995.2,23,5,1.2,5,55
19,3,28,2000,2,23.1,994.9,22.9,3.8,1.2,6,32
67,3,29,0,0,23.1,994.6,22.9,3.4,1.1,7,33
48,4,27,2100,2,23.4,994,23.2,5.3,0.9,8,53
33,2.2848,24.0201,0,0,23.7,993.6,23.5,3.9,0,9,33
21,2.2848,24.8413,0,0,24.2,993,24,0.8,1.3,10,30
31,3,25,0,0,24.5,992.4,24.3,3,1,11,31
16,1.9992,31.6162,0,0.4284,24.7,991.7,24.4,0.6,0.8,12,21
24,3,29,1300,2,25.3,991.3,24.8,0.1,1.6,13,31
48,3,30,0,2.7846,25.5,991,24.6,0.1,1.1,14,32
24,3,33,0,6.8544,25.2,991.2,24.7,2,1.3,15,32
12,1.428,37.5699,0,6.8544,24.8,990.5,24.3,2.1,1,16,42
35,3,38,0,8.3538,24.9,989.4,24.6,0.4,1.4,17,43
42,3,46,0,14.3514,24.8,989.1,24.5,0.8,0.7,18,42
43,3,57,1400,12,24.5,989.6,24.2,0,0.9,19,44
43,4,67,1800,2,24.3,990.4,24,0.1,0.6,20,51
7,3,61,1300,2,24.3,990.5,24.1,0,0.7,21,59
40,3,61,0,0,24.2,990.2,24,0,0.8,22,59
25,3,45,1500,2,24.1,989.7,23.9,0,1,23,52
40,3,44,1500,2,23.4,989.5,23.2,0,0,0,51
6,3,44,0,0,23.1,989.3,22.9,0,0.1,1,51
57,3,40,0,0,22.8,989.5,22.6,0,0.4,2,50
46,3,36,0,0,22.4,989.8,22.4,0,1.1,3,46
6,3.1416,29.1526,0,0,22.5,990.4,21.7,0,1.2,4,39
40,4,30,0,1.7136,24.3,991.3,20,0,0.7,5,40
20,1.9992,32.4374,0,25.2756,25.8,991.9,16.6,0,1.4,6,20
21,3,33,0,56.9772,27.9,992.6,14.5,0,1.7,7,21
4,9,18,400,67,28.2,992.8,12.9,0,2.7,8,4
3,10,16,500,77,28.8,993.4,11.4,0,3.3,9,3
6,8,13,400,89,29.6,994.1,11.6,0,3,10,6
6,8,13,0,97.8894,30.6,994.1,11,0,3.3,11,6
0,19,14,600,103,31.6,994.1,11.9,0,3.6,12,0
0,4,10,400,112,32.4,994.2,12.1,0,1.5,13,0
3,4,10,400,112,33.2,994.2,11.1,0,3.5,14,3
9,3,9,400,103,33.3,994.2,12.3,0,2.4,15,9
10,3,7,400,106,33.9,994.6,14.4,0,0.6,16,10
10,3,7,0,92.3202,33,994.6,14.1,0,1.8,17,10
8,1.428,10.8809,0,94.248,30.5,995.5,17.9,0,0.9,18,8
9,3,11,0,89.964,27.8,996.4,16.7,0,1.3,19,9
4,3,14,0,93.177,25.5,997.1,17.7,0,0.5,20,4
4,5,57,900,62,23.6,997.7,18.5,0,1.3,21,32
32,4,76,1300,28,22.3,997.8,19.7,0,0.7,22,32
32,4,76,0,1.7136,21.7,998,18.5,0,1.5,23,32
39,6,118,1700,2,20.7,998.5,18.5,0,0.5,0,39
8,6,118,0,5.355,20.3,998.6,18.4,0,1,1,39
4,6,78,1000,2,19.8,998.8,18.6,0,1.1,2,25
4,6,78,0,0,20.4,999.2,18.3,0,0.6,3,25
7,5.712,56.2522,0,0,21.1,999.6,17.9,0,0.8,4,30
9,6,57,0,0,23,1000,17.9,0,1.3,5,30
7,7,59,1100,2,23.9,1000.1,18.1,0,1.3,6,32
5,7,54,800,2,25.1,1000.2,17.8,0,1.8,7,22
5,8,56,800,10,26.3,999.9,18.4,0,1.7,8,29
4,10,68,900,22,27.9,1000,18.9,0,1.2,9,45
5,13,79,1000,50,29.4,999.8,19.7,0,0.8,10,55
4,14,97,1200,83,30.7,999.5,18.4,0,2.6,11,65
3,14,97,0,145.8702,31.5,998.8,19.8,0,3,12,65
4,23.7048,40.6494,0,197.9208,32,998.4,18.6,0,2,13,56
5,24,41,0,208.6308,32.9,997.6,16.7,0,2.3,14,56
4,14,11,700,216,32.9,996.9,16.3,0,1.7,15,34
2,14,11,0,210.7728,32.4,996.5,16.7,0,1.5,16,34
6,11,10,600,199,31.8,996.4,16.5,0,1.9,17,31
7,11,10,0,194.7078,30.5,996.9,16.5,0,1.3,18,31
11,16,18,1100,206,29.5,997.5,16.3,0,1,19,37
13,15,31,1300,170,29.2,998.2,17.4,0,1.8,20,38
15,23,31,1400,173,28.3,998.5,19.2,0,1,21,86
13,23,31,0,125.5212,27.3,998.6,19.6,0,0.7,22,86
10,18.2784,42.9077,0,107.3142,26.2,998.4,20.3,0,0.6,23,47
11,13.1376,42.0865,0,104.5296,25.5,998.3,21.2,0,0.7,0,64
11,9.996,31.2056,0,116.5248,25.8,998.1,21.9,0,2.5,1,95
9,8.568,34.6957,0,85.68,25.3,997.9,22,0,1,2,111
8,11.1384,55.8416,0,34.4862,25,998.1,22.5,0,1.7,3,138
12,9.7104,34.0798,0,53.1216,24.9,998.5,23.1,0,0.5,4,158
16,5.9976,28.1261,0,56.763,25,998.7,23.2,0,0.7,5,175
14,6.2832,26.8943,0,55.0494,25.3,998.3,23.4,0,0.6,6,186
12,5.9976,29.1526,0,59.976,25.4,998.5,23.5,0,1.1,7,182
17,6.5688,44.1395,0,55.9062,25.6,998.3,23.8,0,1.6,8,172
14,7,47,1800,57,26,998.5,23.5,0,1,9,183
16,9,52,2100,58,27.2,998.6,23.4,0,1.7,10,193
14,10,43,2300,74,27.7,998.3,23.7,0,1,11,194
17,15,28,2400,105,27.3,997.9,23.3,0,1.7,12,189
14,19,35,2700,112,27.6,997.8,23,0,1.5,13,193
15,19,32,2500,133,27.7,997.5,23.3,0,1.9,14,191
16,11,29,2300,130,27.5,997.1,23.1,0,2.4,15,179
15,11,25,2100,132,27.1,996.6,22.5,0,2,16,167
15,10,26,2000,123,27.1,997.1,22.3,0,1.7,17,166
17,12,30,1900,122,26.3,997.2,21.9,0,1.2,18,141
14,12,30,1400,142,25.5,997.4,22.2,0,0.7,19,141
13,11,35,1600,126,25.1,998,21.4,0,1.4,20,114
17,11,41,1300,109,24.8,997.8,20.5,0,1,21,106
15,10,47,1300,81,24.4,998,21.7,0,1.2,22,95
10,10,45,1100,75,24.1,997.2,21.2,0,1.6,23,105
7,10,36,1300,81,23.8,996.8,21.3,0,1.3,0,98
11,11,43,1400,68,23.4,996.3,21.5,0,1,1,124
9,11,36,1600,65,23.3,996.1,21.6,0,0.6,2,132
9,11,36,0,0,23.4,995.9,22,0,1,3,132
11,10,35,1100,23,22.9,996,21.7,0,0.2,4,153
14,8,33,1200,35,23.1,996.3,22.1,0,0.8,5,185
15,7,38,1400,23,23.4,996.4,22.2,0,0.8,6,193
18,7,47,1400,17,23.9,996.6,22.3,0,0.6,7,206
17,8,57,1500,14,24.4,996.5,22.3,0,1,8,195
14,9,59,1400,27,25.7,996,22.4,0,1.1,9,213
15,8,69,1400,36,27.3,996.1,22.9,0,1.1,10,201
196,9,73,1500,72,28,996,22.9,0,1.5,11,196
211,10,60,1400,136,29.4,995.5,22.1,0,1.2,12,182
187,10,42,1300,185,30,995.3,22.7,0,1.9,13,164
160,12,30,1100,243,30.3,994.8,22.2,0,2.1,14,149
140,10,23,1100,240,30.7,994.6,22.8,0,2.2,15,120
547,9,21,1000,222,30.2,994.4,22.9,0,2.2,16,107
106,9,16,1000,219,29.8,994.7,22.8,0,1.6,17,91
237,9,22,1100,206,28.7,994.9,22.9,0,1.6,18,93
113,9,29,1300,186,27.6,995.1,22.8,0,1.4,19,101
109,8,37,1200,155,26.8,996.2,22.6,0,1,20,109
151,8,45,1400,117,26,996.5,22.5,0,0.9,21,114
140,7,46,1700,94,25.1,996.7,22.6,0,1,22,115
143,7,46,1300,74,24,996.6,22.6,0,0.9,23,115
172,6,80,1500,32,23.3,996.4,22.3,0,0,0,141
163,6,81,1400,15,23.3,996.3,22.6,0,0,1,141
143,5,80,1200,6,23.9,996.5,22,0,0.4,2,136
80,4,81,900,2,24.6,996.7,22.3,0,0.8,3,85
137,6,90,1100,2,24.6,997.3,22.7,0,1.1,4,78
193,7,98,1300,2,24.5,997.8,21.6,0,1.1,5,140
194,8,90,1300,2,25.4,998.2,21.9,0,1.5,6,161
160,7,75,1300,12,26.7,998.4,22.5,0,1.6,7,162
732,7,69,1400,34,28.4,998.5,22.2,0,1.4,8,169
170,12,53,1500,82,29.7,998.5,20.8,0,1.9,9,170
67,14,26,1000,116,30.8,998.3,18.5,0,1.9,10,81
102,12,28,1000,144,32.1,998,16.8,0,2.3,11,77
142,10,26,800,166,32.5,997.2,16.8,0,1,12,59
84,7,13,600,178,33.5,996.8,18.4,0,0.8,13,29
33,7,11,600,227,32.9,996.5,18.7,0,0.9,14,33
20,8,14,700,253,32.9,995.9,19,0,0.9,15,30
457,8,16,700,246,31.2,996.4,19.5,0,1.7,16,36
220,10,21,900,267,28.8,996.5,21.8,0.1,1.6,17,45
165,9,26,1500,245,28.2,996.2,21.7,0,1.5,18,73
114,8,35,1600,189,27.3,996.9,21.8,0,1.9,19,86
88,7,43,1600,164,26,998,22.5,0,1.1,20,88
112,6,64,1400,124,25.6,998.5,21.1,0,2,21,86
109,6,79,1500,81,25.4,998.5,21.1,0,1.4,22,73
97,6,63,1400,84,24.7,998.5,21.4,0,0.9,23,68
145,6,79,1700,62,24.3,998.5,21.4,0,1.3,0,92
116,6,100,1300,22,23.9,998.3,21.2,0,1.1,1,92
106,8,119,1200,2,23.5,998.1,20.8,0,0.2,2,80
88,7,98,1000,3,22.5,997.9,21.1,0,0.4,3,72
70,4,69,700,18,22.5,998.2,21.3,0,0,4,62
71,4,64,700,17,23,998.8,21.4,0,0.9,5,54
70,4,62,800,25,24.3,999.1,21.8,0,0.5,6,50
65,5,60,900,34,25.7,999.4,21.8,0,0.5,7,57
707,8,62,900,53,26.4,999.3,22.7,0,0.7,8,64
114,10,58,1000,70,27.3,998.9,22.7,0,0.9,9,79
79,8,27,1100,104,27.7,999,22.9,0,1.6,10,79
99,9,33,1100,119,28.8,998.6,22.8,0,1.5,11,90
139,9,33,1100,125,29.7,998.5,23.4,0,1.1,12,93
122,9,16,1100,150,30.5,997.9,22.9,0,2,13,90
85,13,15,1000,184,30.6,997.5,22.5,0,1.9,14,64
83,15,11,1100,198,30.8,997.3,22.7,0,2.6,15,67
108,14,10,1100,192,30.3,997.4,22.5,0,1.8,16,61
384,13,10,1100,192,30.1,997.5,22,0,1.8,17,55
248,10,17,1000,174,29.6,997.5,20.2,0,1.1,18,43
58,9,22,900,161,27.5,997.8,20.8,0,0.9,19,43
44,9,33,900,144,25.8,998.8,21.2,0,0.1,20,44
101,7,56,1500,102,25.5,998.7,21,0,0.6,21,52
99,7,81,2000,67,24.6,998.9,21.5,0,0.9,22,46
92,7,108,1300,30,24.1,998.9,21.6,0,0.7,23,51
115,8,90,1700,43,23.6,998.4,22,0,1,0,55
120,8,78,1200,44,23,998.2,22.2,0,0.8,1,61
129,9,72,1500,45,22.3,998.2,21.6,0,0,2,82
107,9,72,1300,34,22.8,998.5,22.3,0,1,3,82
115,7,78,1500,16,22.4,998.6,21.6,0,0,4,86
114,7,86,1300,6,22.6,998.3,22.1,0,0,5,96
113,7,83,1500,2,24.2,998.4,22.6,0,0.2,6,95
159,9,89,1600,10,25.9,998.8,22.2,0,1,7,119
119,9,89,0,44.982,27.4,998.7,22.4,0,0.7,8,119
137,16.8504,89.3055,0,56.763,28.2,998.6,22.7,0,1.4,9,137
152,20.2776,62.8218,0,106.8858,28.5,998.4,22.3,0,1.3,10,127
153,21.1344,42.7024,0,136.017,29.1,998.2,22.6,0,1.5,11,111
69,19.7064,21.7618,0,150.5826,29.8,997.8,21.5,0,1.5,12,69
400,29,21,0,174.1446,30.1,997.9,18.5,0,1.3,13,88
176,41,36,0,185.0688,29.4,997,19.4,0,1.8,14,84
128,35,30,1800,182,29.7,996.5,16.5,0,2.3,15,56
33,15,21,1400,167,28.9,995.6,17.4,0,1.5,16,48
115,21,23,1600,192,28.5,995.3,18.6,0,1.4,17,67
124,30,34,1800,212,28,996,19.2,0,1.1,18,83
109,24,36,1800,191,26.7,996.5,18.8,0,1.2,19,73
136,19,42,1900,159,26.1,997,18.8,0,0.6,20,80
161,18,58,1900,133,26.1,997.1,19.5,0,1.1,21,76
143,20,66,2000,123,26.2,996.7,19.8,0,1.6,22,82
164,15,67,1900,86,25.3,996.4,20.3,0,1.2,23,79
61,13,64,1900,61,25.7,996.1,20,0,2,0,61
71,13,79,1700,41,25.4,995.5,19.3,0,2.8,1,71
478,13,58,1500,84,24.8,995.4,17.5,0,1.7,2,84
84,13,58,0,0,24,995.4,17.7,0,1.8,3,84
67,10,30,800,45,23.1,995.4,18.4,0,1.4,4,61
70,7,36,800,48,22.1,996,19.1,0,0.9,5,72
63,5,36,800,40,22,995.4,18,0,2.1,6,64
52,5,38,700,38,23.9,995.8,18.5,0,2.7,7,48
334,5,38,0,63.189,25.6,995.1,18,0,2.2,8,48
65,5,27,800,94,27.2,994.7,17.4,0,2,9,19
17,4,21,600,120,28.3,994.4,16.9,0,2.8,10,17
18,3,11,500,146,29,993.7,16.9,0,2.4,11,15
40,3,9,500,161,29.6,993.1,18.7,0,2.7,12,13
56,4,7,600,168,30.2,992.5,19.3,0,2.4,13,21
24,4,6,700,172,30.4,991.8,19.7,0,2.5,14,22
18,4,4,600,173,30.4,991.1,19.7,0,2.1,15,18
109,4,7,700,174,30.2,990.8,19.6,0,2.6,16,22
266,4,7,700,163,29.5,990.9,19.8,0,3.3,17,22
45,9,11,700,167,28.7,991.5,20.2,0,1.4,18,28
56,7,18,700,156,27.8,992.1,19.8,0,1.6,19,36
31,8,23,1000,146,26.7,992.6,20.8,0,0.9,20,31
37,7,29,1000,128,25.9,992.6,21.1,0,1.2,21,37
93,5,40,1100,93,24.9,992.6,21.8,0,1,22,42
67,4,38,1400,81,24,992.2,21.9,0,1,23,39
79,4,49,1200,64,23.2,992.2,22,0,0.1,0,48
95,5,59,1100,44,22.6,992.4,21.9,0,0.8,1,61
96,4,68,900,19,22.4,992.4,21.9,0,0.4,2,67
90,4,79,900,5,22.2,992.9,21.7,0,0.9,3,72
99,3,85,900,2,23.8,993,21.5,0,1.3,4,62
109,5,94,900,2,23.1,993.7,21.9,0,0.7,5,70
103,5,65,700,7,25.4,994.2,22.3,0,0.8,6,73
99,4,51,800,23,28.5,994.4,21.8,0,0.9,7,78
427,4,51,0,36.6282,32,994.5,18.6,0,1,8,78
43,10.8528,56.2522,0,52.0506,33.9,994.4,16.7,0,1.2,9,43
16,9.4248,39.2123,0,72.1854,35.4,994.1,15.2,0,2.1,10,16
13,7,25,0,109.4562,36.3,993.7,12.5,0,2,11,15
13,5,4,500,133,37,993.2,12.4,0,2.6,12,13
4,3,0,500,135,37.3,992.5,12,0,5.1,13,10
2,3,0,500,129,37.7,992.3,12.3,0,4,14,10
14,3,0,500,136,37.8,992.4,14.4,0,2.7,15,7
14,5,3,500,138,38,992.1,13.3,0,2.9,16,14
15,8,2,500,143,37.2,992,13.9,0,2.1,17,15
11,6,5,500,135,33.8,992.4,17.9,0,1.3,18,11
14,6,11,500,123,30.3,992.9,20,0,1.7,19,14
20,5,20,800,97,29.5,993.7,22.7,0,0.9,20,15
198,6,71,2200,71,27.2,994.1,19.8,0,1.3,21,38
172,6,52,1400,106,25.4,994.1,19.3,0,0.8,22,44
94,8,57,1100,85,25,994.4,18.4,0,1.1,23,40
5,7,50,800,56,24.2,994.3,19.1,0,0,0,31
28,7,89,800,8,23.5,994.2,19.6,0,0.4,1,28
28,7,89,700,2,23.4,994.2,20.5,0,0,2,28
11,5,83,700,2,23.6,994.2,18.9,0,0.9,3,24
20,6,80,700,2,26.3,994.7,17.6,0,1.6,4,21
15,5,67,500,2,26.4,995,17.5,0,0.6,5,15
10,4,55,600,6,27.4,995.1,17.8,0,0.5,6,14
31,4,46,600,12,28.8,995.3,17.3,0,0.8,7,11
26,4,46,600,16,29.8,995.6,16.9,0,1.1,8,12
32,5,56,700,18,32.2,995.8,16.1,0,1.8,9,16
58,5,56,800,34,33.6,996.2,15.1,0,1.3,10,17
2,4,38,700,75,34.5,996,16.4,0,1.2,11,24
10,5,35,800,108,35.4,995.5,16.2,0,1.9,12,13
7,6,24,800,150,35.5,994.7,16.3,0,2.3,13,19
2,5,10,800,180,35.4,994.2,16.2,0,1.8,14,14
36,8,6,800,204,35.8,993.9,17.5,0,1.7,15,21
119,11,10,1000,253,35.9,993.5,19.8,0,1.8,16,39
99,12,12,1100,276,34.4,993.7,19.2,0,2.1,17,44
74,15,17,1300,279,33.3,994.2,20.1,0,2.3,18,44
213,34,38,2400,308,30.7,994.9,22,0,2,19,80
149,37,53,3000,224,29.5,995.5,22,0,1.1,20,86
109,37,48,2700,164,28.8,996,21.3,0,1.2,21,85
92,33,47,2500,118,28.5,996.1,21,0,0.8,22,77
78,21,58,1500,73,26.9,996.3,21.2,0,0.6,23,60
74,21,81,1400,20,27.9,996.8,19.7,0,2.3,0,47
60,25,80,1600,12,27.3,996.6,19.9,0,1.6,1,40
43,16,51,900,25,27,996.1,19.9,0,1.5,2,36
32,14,39,700,32,26.9,996.5,19.5,0,1.5,3,27
41,18,43,800,25,27.1,996.5,19.4,0,1.3,4,29
47,17,34,1000,29,26.9,996.7,20,0,1.7,5,30
51,19,50,1500,14,26.9,996.8,19.8,0,2.4,6,33
42,30,56,2100,15,27,997.3,19.6,0,2.2,7,40
68,45,74,2600,8,26.8,997.7,19.4,0,2.8,8,48
67,49,81,2700,12,26.3,997.8,19.9,0,1.4,9,49
69,42,66,2400,32,26.1,998.1,21.1,0,1.4,10,44
82,42,72,3000,30,24.3,997.9,21.8,0.1,2,11,55
163,13,65,3300,23,23.9,997.8,22.5,0.7,1.1,12,64
63,8,79,2600,21,24.3,997.3,22,0.1,2.4,13,59
35,8,63,2400,40,24.6,996.7,22.1,0,1.5,14,52
69,8,67,2600,35,25.9,996.3,21.8,0,1.3,15,83
55,7,70,2100,29,26.7,995.9,21.7,0,2,16,80
32,10,57,1900,58,26.5,995.6,21.7,0,0.6,17,66
29,15,61,1900,67,26.2,995.7,21.4,0,1.4,18,57
50,14,77,2000,53,26.2,995.9,21.4,0,0.7,19,63
66,13,87,2100,36,25.5,996.5,22.6,0,0.5,20,68
60,11,84,2000,28,25.1,996.3,22.2,0,0.8,21,70
38,11,64,1800,40,25.2,996.1,22.5,0,1.1,22,66
39,11,57,1700,46,25.3,996,22.4,0,1,23,69
46,10,52,1600,46,25.1,995.5,22.8,0,0.6,0,66
44,10,51,1600,44,24.8,995.1,22.9,0,0.4,1,75
75,10,51,1600,22,25.9,994.9,22.2,0,1,2,75
80,7,64,0,0,25.6,994.9,22.3,0,0.9,3,81
82,9,64,1600,2,25.3,994.8,22.6,0,1.2,4,83
91,9,83,1600,2,24.9,994.6,22.4,0,1.4,5,88
104,7,74,1600,2,24.8,994.6,22.9,0,1.1,6,89
88,6,69,1500,2,25,994.9,23.1,0,0.9,7,93
71,4,58,1500,10,25,994.7,23.2,0,0.9,8,101
57,4,45,1400,25,25.1,994.4,23.5,0,1,9,95
76,4,54,1500,18,25.6,994.1,23.5,0,1.1,10,98
96,4,61,1600,12,26.8,993.7,23.7,0,1,11,107
102,4,61,1600,12,27.6,993.6,23.6,0,1,12,107
96,4,69,1800,16,27.4,993.1,23.4,0,1,13,123
122,4,74,1700,27,26.8,992.9,24.3,0.3,1.4,14,141
151,6,77,1700,42,27.9,992.9,24.1,0,1.3,15,152
128,5,83,1900,34,28.1,992.9,24.1,0,1.1,16,167
94,5,93,2000,38,27.4,993.3,24.8,0,0.5,17,159
87,5,91,1900,42,27.5,993.2,23.9,0,0.8,18,159
91,5,91,2000,35,25.8,993.2,24.2,0,0.5,19,159
102,5,98,2000,21,25,994.1,24,0,0,20,152
110,6,110,2400,4,24.6,994,23.9,0,0.4,21,158
120,7,116,2800,3,24.1,993.9,23.6,0,0.5,22,160
95,7,115,2800,3,23.8,993.2,23.5,0,0.6,23,160
70,7,104,2500,3,23.3,993,23,0,0.5,0,159
46,6,104,2300,3,23,993.2,22.8,0,0,1,146
68,6,97,2200,3,22.7,992.9,22.5,0,0.7,2,142
72,7,84,2500,3,22.6,993.4,22.6,0,0.5,3,135
93,9,78,2800,3,22.3,993.6,22.3,0,0.6,4,140
47,5,75,2000,2,22.8,993.6,22.8,0,0.4,5,111
18,4,60,1600,2,26.8,994.2,22.6,0,1.8,6,84
54,7,54,1100,8,27.8,994.7,21.8,0,1.2,7,54
39,11,47,1000,22,30.1,994.9,21.7,0,1.1,8,39
10,13,53,1100,32,31,995,20.3,0,0.9,9,44
2,12,57,1100,54,32.8,994.9,21.6,0,2.5,10,41
28,11,48,800,81,33.8,994.6,20.9,0,2.1,11,28
28,11,49,700,126,34.4,993.9,19.6,0,1.8,12,28
14,7,18,1000,213,35.3,993.4,20.8,0,2.5,13,30
18,4,6,700,152,35.3,993,20.8,0,2.4,14,18
64,5,10,900,174,35.3,992.8,21.6,0,2.3,15,19
73,5,12,700,200,35.2,992.5,21.8,0,2.3,16,26
62,4,14,1000,188,34.4,992.6,21.1,0,2,17,25
40,4,15,1100,183,32.8,993,20.7,0,1.7,18,22
27,4,26,1100,144,31.5,993.3,21.1,0,1.3,19,26
13,6,47,1400,106,30.6,993.8,22.5,0,2,20,21
91,7,52,1900,87,29.2,993.8,22.9,0,1.5,21,30
111,5,63,1800,51,27.8,993.8,24,0,0.9,22,24
91,4,86,1700,19,28.1,993.8,24.3,0,0.2,23,30
106,5,94,1300,4,27.5,993.6,24.6,0,0.5,0,41
101,4,88,1200,2,26.2,993.5,24.6,0,0,1,41
109,4,86,1200,2,25.9,993.4,24.9,0,0.6,2,42
101,5,86,1300,2,28.5,993.4,22.7,0,0.8,3,42
